category,station_code,station_name,station_type,city,town,elevation_m,longitude,latitude,address,month,metric,source_name,source_url,raw_source_file,raw_item_name,raw_item_value,raw_item_unit,processed_value,processed_unit,processed_method,data_status
water,C0E570,白沙屯,署屬自動站,苗栗縣,通霄鎮,31,120.696803,24.549447,新埔里19鄰新埔151-2號,2025-01,average_temperature,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E570-2025.csv,氣溫,,℃,,℃,直接採用該測站 CODiS 2025 年月報表欄位「氣溫」作為系統測站層級資料；目前未進行鄉鎮推估。,缺值
water,C0E570,白沙屯,署屬自動站,苗栗縣,通霄鎮,31,120.696803,24.549447,新埔里19鄰新埔151-2號,2025-01,relative_humidity,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E570-2025.csv,相對溼度,,%,,%,直接採用該測站 CODiS 2025 年月報表欄位「相對溼度」作為系統測站層級資料；目前未進行鄉鎮推估。,缺值
water,C0E570,白沙屯,署屬自動站,苗栗縣,通霄鎮,31,120.696803,24.549447,新埔里19鄰新埔151-2號,2025-02,rainfall,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E570-2025.csv,降水量,45,mm,45,mm,直接採用該測站 CODiS 2025 年月報表欄位「降水量」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E570,白沙屯,署屬自動站,苗栗縣,通霄鎮,31,120.696803,24.549447,新埔里19鄰新埔151-2號,2025-02,rainfall_days,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E570-2025.csv,降水日數,4,day,4,day,直接採用該測站 CODiS 2025 年月報表欄位「降水日數」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E570,白沙屯,署屬自動站,苗栗縣,通霄鎮,31,120.696803,24.549447,新埔里19鄰新埔151-2號,2025-02,max_daily_rainfall,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E570-2025.csv,最大日降水量,25.5,mm,25.5,mm,直接採用該測站 CODiS 2025 年月報表欄位「最大日降水量」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E570,白沙屯,署屬自動站,苗栗縣,通霄鎮,31,120.696803,24.549447,新埔里19鄰新埔151-2號,2025-02,average_temperature,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E570-2025.csv,氣溫,15,℃,15,℃,直接採用該測站 CODiS 2025 年月報表欄位「氣溫」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E570,白沙屯,署屬自動站,苗栗縣,通霄鎮,31,120.696803,24.549447,新埔里19鄰新埔151-2號,2025-02,relative_humidity,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E570-2025.csv,相對溼度,83,%,83,%,直接採用該測站 CODiS 2025 年月報表欄位「相對溼度」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E570,白沙屯,署屬自動站,苗栗縣,通霄鎮,31,120.696803,24.549447,新埔里19鄰新埔151-2號,2025-03,rainfall,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E570-2025.csv,降水量,202.5,mm,202.5,mm,直接採用該測站 CODiS 2025 年月報表欄位「降水量」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E570,白沙屯,署屬自動站,苗栗縣,通霄鎮,31,120.696803,24.549447,新埔里19鄰新埔151-2號,2025-03,rainfall_days,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E570-2025.csv,降水日數,11,day,11,day,直接採用該測站 CODiS 2025 年月報表欄位「降水日數」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E570,白沙屯,署屬自動站,苗栗縣,通霄鎮,31,120.696803,24.549447,新埔里19鄰新埔151-2號,2025-03,max_daily_rainfall,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E570-2025.csv,最大日降水量,51,mm,51,mm,直接採用該測站 CODiS 2025 年月報表欄位「最大日降水量」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E570,白沙屯,署屬自動站,苗栗縣,通霄鎮,31,120.696803,24.549447,新埔里19鄰新埔151-2號,2025-03,average_temperature,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E570-2025.csv,氣溫,17.9,℃,17.9,℃,直接採用該測站 CODiS 2025 年月報表欄位「氣溫」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E570,白沙屯,署屬自動站,苗栗縣,通霄鎮,31,120.696803,24.549447,新埔里19鄰新埔151-2號,2025-03,relative_humidity,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E570-2025.csv,相對溼度,78,%,78,%,直接採用該測站 CODiS 2025 年月報表欄位「相對溼度」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E570,白沙屯,署屬自動站,苗栗縣,通霄鎮,31,120.696803,24.549447,新埔里19鄰新埔151-2號,2025-04,rainfall,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E570-2025.csv,降水量,118.5,mm,118.5,mm,直接採用該測站 CODiS 2025 年月報表欄位「降水量」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E570,白沙屯,署屬自動站,苗栗縣,通霄鎮,31,120.696803,24.549447,新埔里19鄰新埔151-2號,2025-04,rainfall_days,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E570-2025.csv,降水日數,13,day,13,day,直接採用該測站 CODiS 2025 年月報表欄位「降水日數」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E570,白沙屯,署屬自動站,苗栗縣,通霄鎮,31,120.696803,24.549447,新埔里19鄰新埔151-2號,2025-04,max_daily_rainfall,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E570-2025.csv,最大日降水量,46,mm,46,mm,直接採用該測站 CODiS 2025 年月報表欄位「最大日降水量」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E570,白沙屯,署屬自動站,苗栗縣,通霄鎮,31,120.696803,24.549447,新埔里19鄰新埔151-2號,2025-04,average_temperature,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E570-2025.csv,氣溫,22.4,℃,22.4,℃,直接採用該測站 CODiS 2025 年月報表欄位「氣溫」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E570,白沙屯,署屬自動站,苗栗縣,通霄鎮,31,120.696803,24.549447,新埔里19鄰新埔151-2號,2025-04,relative_humidity,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E570-2025.csv,相對溼度,76,%,76,%,直接採用該測站 CODiS 2025 年月報表欄位「相對溼度」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E570,白沙屯,署屬自動站,苗栗縣,通霄鎮,31,120.696803,24.549447,新埔里19鄰新埔151-2號,2025-05,rainfall,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E570-2025.csv,降水量,227.5,mm,227.5,mm,直接採用該測站 CODiS 2025 年月報表欄位「降水量」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E570,白沙屯,署屬自動站,苗栗縣,通霄鎮,31,120.696803,24.549447,新埔里19鄰新埔151-2號,2025-05,rainfall_days,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E570-2025.csv,降水日數,9,day,9,day,直接採用該測站 CODiS 2025 年月報表欄位「降水日數」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E570,白沙屯,署屬自動站,苗栗縣,通霄鎮,31,120.696803,24.549447,新埔里19鄰新埔151-2號,2025-05,max_daily_rainfall,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E570-2025.csv,最大日降水量,62.5,mm,62.5,mm,直接採用該測站 CODiS 2025 年月報表欄位「最大日降水量」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E570,白沙屯,署屬自動站,苗栗縣,通霄鎮,31,120.696803,24.549447,新埔里19鄰新埔151-2號,2025-05,average_temperature,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E570-2025.csv,氣溫,25.5,℃,25.5,℃,直接採用該測站 CODiS 2025 年月報表欄位「氣溫」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E570,白沙屯,署屬自動站,苗栗縣,通霄鎮,31,120.696803,24.549447,新埔里19鄰新埔151-2號,2025-05,relative_humidity,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E570-2025.csv,相對溼度,80,%,80,%,直接採用該測站 CODiS 2025 年月報表欄位「相對溼度」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E570,白沙屯,署屬自動站,苗栗縣,通霄鎮,31,120.696803,24.549447,新埔里19鄰新埔151-2號,2025-06,rainfall,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E570-2025.csv,降水量,58,mm,58,mm,直接採用該測站 CODiS 2025 年月報表欄位「降水量」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E570,白沙屯,署屬自動站,苗栗縣,通霄鎮,31,120.696803,24.549447,新埔里19鄰新埔151-2號,2025-06,rainfall_days,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E570-2025.csv,降水日數,9,day,9,day,直接採用該測站 CODiS 2025 年月報表欄位「降水日數」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E570,白沙屯,署屬自動站,苗栗縣,通霄鎮,31,120.696803,24.549447,新埔里19鄰新埔151-2號,2025-06,max_daily_rainfall,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E570-2025.csv,最大日降水量,13,mm,13,mm,直接採用該測站 CODiS 2025 年月報表欄位「最大日降水量」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E570,白沙屯,署屬自動站,苗栗縣,通霄鎮,31,120.696803,24.549447,新埔里19鄰新埔151-2號,2025-06,average_temperature,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E570-2025.csv,氣溫,28.4,℃,28.4,℃,直接採用該測站 CODiS 2025 年月報表欄位「氣溫」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E570,白沙屯,署屬自動站,苗栗縣,通霄鎮,31,120.696803,24.549447,新埔里19鄰新埔151-2號,2025-06,relative_humidity,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E570-2025.csv,相對溼度,79,%,79,%,直接採用該測站 CODiS 2025 年月報表欄位「相對溼度」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E570,白沙屯,署屬自動站,苗栗縣,通霄鎮,31,120.696803,24.549447,新埔里19鄰新埔151-2號,2025-07,rainfall,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E570-2025.csv,降水量,580,mm,580,mm,直接採用該測站 CODiS 2025 年月報表欄位「降水量」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E570,白沙屯,署屬自動站,苗栗縣,通霄鎮,31,120.696803,24.549447,新埔里19鄰新埔151-2號,2025-07,rainfall_days,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E570-2025.csv,降水日數,17,day,17,day,直接採用該測站 CODiS 2025 年月報表欄位「降水日數」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E570,白沙屯,署屬自動站,苗栗縣,通霄鎮,31,120.696803,24.549447,新埔里19鄰新埔151-2號,2025-07,max_daily_rainfall,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E570-2025.csv,最大日降水量,302.5,mm,302.5,mm,直接採用該測站 CODiS 2025 年月報表欄位「最大日降水量」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E570,白沙屯,署屬自動站,苗栗縣,通霄鎮,31,120.696803,24.549447,新埔里19鄰新埔151-2號,2025-07,average_temperature,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E570-2025.csv,氣溫,28.4,℃,28.4,℃,直接採用該測站 CODiS 2025 年月報表欄位「氣溫」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E570,白沙屯,署屬自動站,苗栗縣,通霄鎮,31,120.696803,24.549447,新埔里19鄰新埔151-2號,2025-07,relative_humidity,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E570-2025.csv,相對溼度,82,%,82,%,直接採用該測站 CODiS 2025 年月報表欄位「相對溼度」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E570,白沙屯,署屬自動站,苗栗縣,通霄鎮,31,120.696803,24.549447,新埔里19鄰新埔151-2號,2025-08,rainfall,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E570-2025.csv,降水量,34,mm,34,mm,直接採用該測站 CODiS 2025 年月報表欄位「降水量」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E570,白沙屯,署屬自動站,苗栗縣,通霄鎮,31,120.696803,24.549447,新埔里19鄰新埔151-2號,2025-08,rainfall_days,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E570-2025.csv,降水日數,4,day,4,day,直接採用該測站 CODiS 2025 年月報表欄位「降水日數」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E570,白沙屯,署屬自動站,苗栗縣,通霄鎮,31,120.696803,24.549447,新埔里19鄰新埔151-2號,2025-08,max_daily_rainfall,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E570-2025.csv,最大日降水量,16.5,mm,16.5,mm,直接採用該測站 CODiS 2025 年月報表欄位「最大日降水量」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E570,白沙屯,署屬自動站,苗栗縣,通霄鎮,31,120.696803,24.549447,新埔里19鄰新埔151-2號,2025-08,average_temperature,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E570-2025.csv,氣溫,28.8,℃,28.8,℃,直接採用該測站 CODiS 2025 年月報表欄位「氣溫」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E570,白沙屯,署屬自動站,苗栗縣,通霄鎮,31,120.696803,24.549447,新埔里19鄰新埔151-2號,2025-08,relative_humidity,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E570-2025.csv,相對溼度,78,%,78,%,直接採用該測站 CODiS 2025 年月報表欄位「相對溼度」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E570,白沙屯,署屬自動站,苗栗縣,通霄鎮,31,120.696803,24.549447,新埔里19鄰新埔151-2號,2025-09,rainfall,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E570-2025.csv,降水量,63,mm,63,mm,直接採用該測站 CODiS 2025 年月報表欄位「降水量」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E570,白沙屯,署屬自動站,苗栗縣,通霄鎮,31,120.696803,24.549447,新埔里19鄰新埔151-2號,2025-09,rainfall_days,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E570-2025.csv,降水日數,5,day,5,day,直接採用該測站 CODiS 2025 年月報表欄位「降水日數」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E570,白沙屯,署屬自動站,苗栗縣,通霄鎮,31,120.696803,24.549447,新埔里19鄰新埔151-2號,2025-09,max_daily_rainfall,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E570-2025.csv,最大日降水量,33,mm,33,mm,直接採用該測站 CODiS 2025 年月報表欄位「最大日降水量」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C0E570,白沙屯,署屬自動站,苗栗縣,通霄鎮,31,120.696803,24.549447,新埔里19鄰新埔151-2號,2025-09,average_temperature,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C0E570-2025.csv,氣溫,28.7,℃,28.7,℃,直接採用該測站 CODiS 2025 年月報表欄位「氣溫」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
